id,key,project_key,project_name,summary,description,status,priority,issue_type,created,updated,assignee,reporter,labels,components,url
10232,JIR-13,JIR,JIRANEW,Database Connectivity Tests,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Ensure robust and reliable connection to the primary database.'}]}]}",To Do,Medium,Epic,2025-06-16T16:34:47.903+0530,2025-06-16T16:34:48.011+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/JIR-13
10231,NJ-11,NJ,new-jirasample,Track Ticket Sales,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As an event organizer, I want to track my ticket sales and download attendee lists so that I can monitor event performance and manage attendees.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Real-time ticket sales data is displayed.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Option to download attendee lists in CSV or other suitable format.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Sales data is accurate and up-to-date.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Data export functionality generates reports in required formats.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Proper handling of large attendee lists.'}]}]}]}]}",To Do,Medium,Story,2025-06-16T14:18:59.896+0530,2025-06-16T14:18:59.972+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/NJ-11
10230,NJ-10,NJ,new-jirasample,Create and Manage Events,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As an event organizer, I want to create, edit, and delete events so that I can manage my event listings.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Organizer can create new events with all necessary details.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Organizer can edit existing event details.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Organizer can delete events.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Event details are validated upon creation and update.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Soft delete functionality for events'}]}]}]}]}",To Do,Medium,Story,2025-06-16T14:18:58.299+0530,2025-06-16T14:18:58.354+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/NJ-10
10229,NJ-9,NJ,new-jirasample,Event Organizer Features,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Enable event organizers to manage their events efficiently.'}]}]}",To Do,Medium,Epic,2025-06-16T14:18:56.715+0530,2025-06-16T14:18:56.786+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/NJ-9
10228,NJ-8,NJ,new-jirasample,Booking Confirmation,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As a user, I want to receive email/SMS confirmation and downloadable e-tickets after completing a booking so that I have proof of purchase and easy access to my tickets.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Email confirmation is sent immediately after successful payment.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Email includes order summary, ticket details, and a link to downloadable tickets.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Downloadable PDF e-tickets are generated.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'SMS confirmation is sent as a backup.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Error handling for confirmation email and SMS failure.'}]}]}]}]}",To Do,Medium,Story,2025-06-16T14:18:55.091+0530,2025-06-16T14:18:55.142+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/NJ-8
10227,NJ-7,NJ,new-jirasample,Ticket Booking,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As a user, I want to select tickets and proceed to checkout so that I can purchase tickets for the events I want to attend.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Users can select ticket quantities for different ticket types.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Cart functionality allows adding and removing tickets.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Checkout process is clear and straightforward.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Payment gateway integration works correctly.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Error handling during ticket selection and checkout.'}]}]}]}]}",To Do,Medium,Story,2025-06-16T14:18:53.416+0530,2025-06-16T14:18:53.486+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/NJ-7
10226,NJ-6,NJ,new-jirasample,Event Search and Filtering,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As a user, I want to search and filter events by category, location, date, and price so that I can find events that match my interests.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Search functionality returns relevant results.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Filtering options work correctly.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Results are displayed clearly and concisely.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Pagination is implemented for large result sets.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Handles invalid search terms gracefully.'}]}]}]}]}",To Do,Medium,Story,2025-06-16T14:18:51.700+0530,2025-06-16T14:18:51.784+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/NJ-6
10225,NJ-5,NJ,new-jirasample,Event Discovery and Booking,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Allow users to easily find and book events.'}]}]}",To Do,Medium,Epic,2025-06-16T14:18:49.994+0530,2025-06-16T14:18:50.060+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/NJ-5
10224,NJ-4,NJ,new-jirasample,Profile Management,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As a registered user, I want to update my personal information and view my booking history so that I can maintain accurate details and track my events.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'User can update their name, email, and other relevant details.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Booking history is displayed chronologically.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Update profile information functionality is handled with error checks.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Data is saved correctly and displayed.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'User can download their booking history'}]}]}]}]}",To Do,Medium,Story,2025-06-16T14:18:48.282+0530,2025-06-16T14:18:48.369+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/NJ-4
10223,NJ-3,NJ,new-jirasample,User Login,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As a registered user, I want to securely log in to my account so that I can access my profile and bookings.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Successful login with valid credentials.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Password reset functionality works correctly.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Account lockout mechanism for multiple failed login attempts.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Secure password storage and handling.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Remember me functionality is secure and works.'}]}]}]}]}",To Do,Medium,Story,2025-06-16T14:18:46.590+0530,2025-06-16T14:18:46.662+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/NJ-3
10222,NJ-2,NJ,new-jirasample,User Registration,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As a new user, I want to register an account using email or social logins so that I can easily access the platform.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Successful registration via email.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Successful registration via Facebook/Google login.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Confirmation email is sent upon successful registration.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Duplicate email/social login prevention is in place.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Registration form handles validation appropriately.'}]}]}]}]}",To Do,Medium,Story,2025-06-16T14:18:44.798+0530,2025-06-16T14:18:44.875+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/NJ-2
10221,NJ-1,NJ,new-jirasample,User Account Management,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Enable users to create, manage, and securely access their accounts.'}]}]}",To Do,Medium,Epic,2025-06-16T14:18:43.212+0530,2025-06-16T14:18:43.268+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/NJ-1
10220,JIR-12,JIR,JIRANEW,Admin User Management,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As a system administrator, I want to be able to manage all users on the platform (e.g., create, edit, delete, block users) so that I can maintain the integrity of the platform.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Admin can view a list of all users.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Admin can create new users with different roles (e.g., organizer, admin).'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Admin can edit user details (e.g., email, role).'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Admin can delete users.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Admin can block users.'}]}]}]}]}",To Do,Medium,Story,2025-06-16T11:39:40.635+0530,2025-06-16T11:39:40.692+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/JIR-12
10219,JIR-11,JIR,JIRANEW,Admin Dashboard,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Provide administrative tools for managing users, events, and generating reports.'}]}]}",To Do,Medium,Epic,2025-06-16T11:39:39.241+0530,2025-06-16T11:39:39.312+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/JIR-11
10218,JIR-10,JIR,JIRANEW,Manage Events,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As an event organizer, I want to be able to edit and delete my created events so that I can maintain accurate information and remove outdated events.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Organizers can edit event details (title, description, date, time, location, ticket types).'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Organizers can delete events.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Deleting an event removes it from the platform.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Changes are reflected on the platform immediately.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Appropriate authorization checks are in place.'}]}]}]}]}",To Do,Medium,Story,2025-06-16T11:39:37.945+0530,2025-06-16T11:39:37.999+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/JIR-10
10217,JIR-9,JIR,JIRANEW,Create Event,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As an event organizer, I want to be able to create and publish new events on the platform so that I can promote and sell tickets to my events.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Organizers can create events with all necessary details (title, description, date, time, location, ticket types).'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Organizers can upload event images and other media.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Events are displayed correctly on the platform after publishing.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Events can be set to specific date ranges.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Organizers receive a confirmation after event creation.'}]}]}]}]}",To Do,Medium,Story,2025-06-16T11:39:36.593+0530,2025-06-16T11:39:36.668+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/JIR-9
10216,JIR-8,JIR,JIRANEW,Organizer Tools,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Enable event organizers to create, manage, and track their events.'}]}]}",To Do,Medium,Epic,2025-06-16T11:39:35.268+0530,2025-06-16T11:39:35.319+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/JIR-8
10215,JIR-7,JIR,JIRANEW,Ticket Booking and Payment,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As a user, I want to be able to select tickets, proceed to checkout, and make secure payments using integrated payment gateways so that I can successfully book my event tickets.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Users can select available tickets for an event.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Checkout process is clear and easy to follow.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Secure payment integration with Stripe and Razorpay works correctly.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Users receive a confirmation email with ticket details.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Error messages are displayed for invalid transactions.'}]}]}]}]}",To Do,Medium,Story,2025-06-16T11:39:33.969+0530,2025-06-16T11:39:34.020+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/JIR-7
10214,JIR-6,JIR,JIRANEW,Event Search and Filtering,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As a user, I want to be able to search and filter events by category, location, date, and price so that I can easily find events that interest me.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Search functionality works correctly for keywords in event titles and descriptions.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Filtering by category, location, date range, and price works correctly.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Results are displayed in a user-friendly manner.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Sorting options are available (e.g., by date, popularity).'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Pagination is implemented for large result sets.'}]}]}]}]}",To Do,Medium,Story,2025-06-16T11:39:32.325+0530,2025-06-16T11:39:32.441+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/JIR-6
10213,JIR-5,JIR,JIRANEW,Event Discovery and Booking,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Implement event search, filtering, viewing details, and booking functionality.'}]}]}",To Do,Medium,Epic,2025-06-16T11:39:30.633+0530,2025-06-16T11:39:30.696+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/JIR-5
10212,JIR-4,JIR,JIRANEW,Password Reset,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As a registered user, I want to be able to reset my password via email if I forget it so that I can regain access to my account.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'User receives a password reset link via email.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'User can reset their password using the link.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'The new password meets complexity requirements.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'System sends a confirmation email after successful password reset.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Error handling is implemented for invalid requests.'}]}]}]}]}",To Do,Medium,Story,2025-06-16T11:39:29.075+0530,2025-06-16T11:39:29.151+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/JIR-4
10211,JIR-3,JIR,JIRANEW,User Login,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As a registered user, I want to be able to log in to my account securely using my email address and password so that I can access my profile and manage my bookings.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'User can log in using correct credentials.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'System prevents login attempts with incorrect credentials.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Password complexity requirements are enforced.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': ""A 'remember me' option is available.""}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'User is redirected to their profile after successful login.'}]}]}]}]}",To Do,Medium,Story,2025-06-16T11:39:27.582+0530,2025-06-16T11:39:27.652+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/JIR-3
10210,JIR-2,JIR,JIRANEW,User Registration,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As a new user, I want to be able to register an account using my email address or social media logins so that I can access the platform and book events.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'User can register successfully using a valid email address.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'User can register successfully using a supported social login (e.g., Google, Facebook).'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'A confirmation email is sent to the registered email address.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Duplicate email registrations are prevented.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Error messages are displayed for invalid inputs.'}]}]}]}]}",To Do,Medium,Story,2025-06-16T11:39:25.907+0530,2025-06-16T11:39:25.965+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/JIR-2
10209,JIR-1,JIR,JIRANEW,User Management,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Implement user registration, login, profile management, and password reset functionality.'}]}]}",To Do,Medium,Epic,2025-06-16T11:39:24.146+0530,2025-06-16T11:39:24.309+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/JIR-1
10167,TES-4,TES,testing,Book Event Tickets,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As a user, I want to be able to select tickets and complete the booking process so that I can attend the event.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'User can select the number of tickets.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'User can view pricing and seat information (if applicable).'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Secure payment gateway integration is functional.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': ""Order confirmation is displayed and sent to the user's email.""}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'E-ticket with QR code is generated and accessible to the user.'}]}]}]}]}",To Do,Medium,Story,2025-06-14T17:03:45.958+0530,2025-06-14T17:03:46.003+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/TES-4
10166,TES-3,TES,testing,Search Events by Keyword,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As a user, I want to search for events using keywords (event name, performer, category) so that I can quickly find relevant events.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Search functionality supports partial matches and multiple keywords.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Results are displayed with relevant information (title, date, location).'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Results are ranked by relevance.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Option to filter search results by date and category.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Appropriate message if no events match the search criteria.'}]}]}]}]}",To Do,Medium,Story,2025-06-14T17:03:44.735+0530,2025-06-14T17:03:44.784+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/TES-3
10165,TES-2,TES,testing,Browse Events by Location,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'As a user, I want to browse events by location (city, zip code, radius) so that I can find events near me.'}]}, {'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Acceptance Criteria:', 'marks': [{'type': 'strong'}]}]}, {'type': 'bulletList', 'content': [{'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'User can input location via text or map selection.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Results display events within specified radius.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Results are sorted by distance (optional, configurable).'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Error handling for invalid location input.'}]}]}, {'type': 'listItem', 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Accurate location data is used in results.'}]}]}]}]}",To Do,Medium,Story,2025-06-14T17:03:43.535+0530,2025-06-14T17:03:43.604+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/TES-2
10164,TES-1,TES,testing,User Event Discovery and Booking,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Enable users to easily discover and book events.'}]}]}",To Do,Medium,Epic,2025-06-14T17:03:42.340+0530,2025-06-14T17:03:42.394+0530,,Project Major,[],[],https://projectmajorvd25.atlassian.net/browse/TES-1
